uniprot_id,features
P30711,-0.338611 -0.250020 0.265034 -0.281024 -0.397946 0.344529 -0.371295 0.253195 0.355969 -0.293310 0.229973 -0.306847 0.308388 0.266063 0.250996 0.278218 -0.365008 0.250849 0.031718 -0.239237 0.256291 -0.233460 -0.275062 -0.279615 -0.366377 0.237027 -0.160270 -0.004142 0.330037 -0.380236 0.249465 0.284237 0.255220 0.278040 0.066571 0.364509 -0.265783 -0.258306 0.254329 -0.278653 -0.287971 0.279436 0.373855 -0.324762 -0.344115 0.274275 0.261255 -0.277587 -0.352343 0.283925 -0.136787 -0.260353 -0.121090 0.395545 0.397983 0.400090 0.261788 0.244544 -0.416575 -0.271252 -0.198296 0.248857 -0.258185 -0.284120
P30872,0.010830 0.193101 0.389771 -0.497890 -0.194691 -0.360178 -0.150933 0.401891 -0.030143 -0.036587 0.380576 0.050751 -0.199663 0.366981 0.394775 0.406275 0.076933 0.418843 0.336290 -0.454411 0.387743 -0.487181 0.069701 -0.454831 -0.168104 0.383907 0.169550 0.324734 -0.057984 -0.101709 0.394936 -0.241401 0.374471 0.403434 0.322412 -0.276065 -0.472328 -0.425624 0.399411 -0.460237 -0.470561 0.412517 0.171298 0.069079 0.159601 0.403439 0.390200 -0.456625 -0.009400 0.385323 0.215323 -0.547550 0.219398 0.042400 0.003935 0.013287 0.406481 0.408995 -0.195973 -0.500281 0.074966 0.425825 0.069191 -0.003796
P30874,0.012597 0.191757 0.357181 -0.415788 -0.207310 -0.229626 -0.166427 0.355177 0.067154 -0.091811 0.349473 0.047553 -0.057232 0.339522 0.371370 0.357788 0.041101 0.383706 0.296822 -0.388920 0.352848 -0.450500 0.021461 -0.385942 -0.199362 0.330061 0.094910 0.282345 0.020392 -0.149137 0.362525 -0.049449 0.334316 0.361918 0.291908 -0.203927 -0.410144 -0.378988 0.353681 -0.401905 -0.396438 0.360339 0.205669 -0.036906 0.061092 0.365710 0.333384 -0.402661 -0.058898 0.349032 0.125264 -0.456404 0.172318 0.107922 0.069905 0.114642 0.362694 0.354140 -0.202177 -0.420940 0.079234 0.373695 0.034495 -0.039111
P30926,0.045843 0.323185 0.374667 -0.461401 -0.197553 -0.468490 -0.070630 0.384832 -0.082939 0.037408 0.369115 0.170278 -0.285328 0.350807 0.387674 0.385025 0.156213 0.401046 0.396551 -0.437578 0.385747 -0.474077 0.100850 -0.407072 -0.098759 0.374245 0.332023 0.421885 -0.120592 -0.043938 0.390215 -0.311618 0.343707 0.386474 0.384350 -0.361745 -0.458638 -0.411749 0.365162 -0.421549 -0.425977 0.380230 0.127841 0.196055 0.233461 0.378635 0.362382 -0.406010 0.028606 0.364333 0.339746 -0.474221 0.296676 0.013965 -0.061024 -0.014458 0.389724 0.393128 -0.142511 -0.485706 0.145934 0.396326 0.201337 0.018077
P30988,-0.369805 0.092191 0.216934 -0.145763 -0.315624 0.176954 -0.222511 0.214516 0.543291 -0.350828 0.256500 0.032409 0.435049 0.272831 0.288065 0.224941 -0.193312 0.250163 0.096285 -0.211600 0.237114 -0.154086 -0.241733 -0.187649 -0.369881 0.258276 0.148947 0.086973 0.529940 -0.266111 0.276489 0.444733 0.251520 0.295536 0.113301 0.286251 -0.182310 -0.220609 0.214302 -0.201950 -0.189469 0.245684 0.467052 -0.077323 -0.280443 0.242647 0.181776 -0.203360 -0.203760 0.255160 -0.006376 -0.139270 -0.032894 0.520748 0.531314 0.453090 0.243067 0.251806 -0.257508 -0.185150 -0.072303 0.193776 0.075029 -0.345817
P31025,-0.391988 -0.212773 0.270839 -0.282172 -0.376305 0.303808 -0.376064 0.263243 0.460454 -0.317482 0.259475 -0.179861 0.373198 0.278285 0.288149 0.283065 -0.318469 0.292050 0.050733 -0.259832 0.282636 -0.243721 -0.309875 -0.306168 -0.445792 0.273484 -0.123487 0.080538 0.413100 -0.411234 0.288662 0.293397 0.271327 0.316661 0.055552 0.305246 -0.273828 -0.290172 0.287405 -0.294740 -0.282860 0.292937 0.447055 -0.328380 -0.363300 0.308061 0.275271 -0.272555 -0.250749 0.278425 -0.073444 -0.274956 -0.256200 0.482975 0.438608 0.415391 0.269527 0.304852 -0.416022 -0.278733 -0.196759 0.266924 -0.169618 -0.382611
P31040,1.395790 0.689156 -0.322930 0.668415 1.668270 0.110554 0.996078 -0.448450 -0.603617 1.607316 -0.565688 0.931058 -0.406366 -0.445278 -0.685986 -0.338527 1.125595 -0.954711 0.550537 0.815878 -0.659400 1.114269 1.746948 0.521227 1.119204 -0.546888 0.537071 0.001585 -1.153427 2.153044 -0.842817 -1.305931 -0.312056 -0.741802 0.073618 0.117807 0.686271 0.787453 -0.754654 0.787523 0.773458 -0.581600 -1.233235 1.878125 0.893988 -0.662444 -0.193776 0.681196 1.698888 -0.227826 0.587444 0.756066 1.646807 -0.696735 -0.798636 -1.060882 -0.309743 -0.636733 1.048617 0.781420 1.231323 -0.535991 1.156300 1.758159
P31151,-0.208366 0.040560 0.218754 -0.227913 -0.235923 0.088056 -0.267262 0.236432 0.259631 -0.252369 0.215504 -0.101830 0.096893 0.237131 0.236590 0.217440 -0.061696 0.222725 0.108848 -0.215074 0.212701 -0.213181 -0.199734 -0.244314 -0.238207 0.228204 0.125204 0.104388 0.262358 -0.239584 0.241064 0.183030 0.228265 0.243238 0.163145 0.244770 -0.211869 -0.252978 0.229719 -0.235984 -0.211495 0.235584 0.289021 -0.154680 -0.130214 0.235513 0.244966 -0.235563 -0.198713 0.231711 -0.027295 -0.222070 -0.028857 0.203522 0.213597 0.243347 0.196145 0.241960 -0.251561 -0.232885 -0.123364 0.212267 -0.044387 -0.151068
P31152,-0.198321 -0.019250 0.270901 -0.316721 -0.281266 0.074937 -0.279987 0.275807 0.300227 -0.217341 0.267661 -0.131822 0.171298 0.280492 0.280676 0.269885 -0.137264 0.303189 0.132147 -0.273234 0.286750 -0.291025 -0.139383 -0.301835 -0.304200 0.273943 -0.024635 0.182019 0.262557 -0.255658 0.284014 0.088486 0.277449 0.303623 0.155661 0.158065 -0.288550 -0.296714 0.321167 -0.311829 -0.301207 0.293727 0.295903 -0.198395 -0.211747 0.302642 0.283130 -0.312358 -0.151141 0.271614 -0.069316 -0.309894 0.029946 0.293002 0.266366 0.255401 0.259904 0.303575 -0.288636 -0.308694 -0.082555 0.284806 -0.073673 -0.221016
P31153,0.142034 -0.099808 0.103985 -0.085368 -0.115083 0.234530 -0.162361 0.109334 -0.005369 -0.062128 0.034614 -0.270486 -0.003082 0.035663 -0.009440 0.105538 -0.283453 -0.016127 -0.067747 -0.030144 0.019725 0.021063 -0.110241 -0.082300 -0.033091 0.039274 -0.020565 -0.040995 -0.072107 0.061553 -0.001977 -0.232400 0.103691 0.007699 0.069717 0.572221 -0.121303 -0.053879 0.073899 -0.036715 -0.018567 0.053886 -0.056770 -0.004424 -0.312739 0.031465 0.191279 -0.054700 -0.002806 0.152593 0.021080 -0.045890 0.291967 0.029314 0.079367 -0.052711 0.063046 0.073409 -0.105601 -0.105813 -0.030477 0.153607 -0.088248 -0.016312
P31260,-0.347671 -0.103407 0.252128 -0.276820 -0.361275 0.139743 -0.384875 0.262938 0.339147 -0.330868 0.260926 -0.276308 0.281067 0.276887 0.273007 0.254518 -0.245127 0.291454 0.065246 -0.258513 0.268863 -0.267236 -0.307177 -0.291900 -0.410817 0.264700 -0.115478 0.086751 0.374684 -0.351875 0.271176 0.292716 0.268940 0.294325 0.075104 0.286139 -0.268647 -0.287607 0.301030 -0.291050 -0.281549 0.277952 0.376356 -0.263704 -0.268295 0.284370 0.260151 -0.279823 -0.265048 0.255754 -0.076781 -0.265458 -0.131513 0.363791 0.316722 0.413219 0.231015 0.279069 -0.371281 -0.272984 -0.212435 0.263352 -0.206274 -0.279976
P31323,-0.278635 -0.038373 0.256085 -0.272346 -0.315676 0.214525 -0.342200 0.243285 0.373875 -0.316529 0.248063 -0.153264 0.261913 0.273927 0.271755 0.244884 -0.200012 0.271812 0.134757 -0.234756 0.265727 -0.266087 -0.194346 -0.269580 -0.358405 0.269750 -0.036301 0.142254 0.361711 -0.306998 0.269257 0.274120 0.256375 0.294750 0.156582 0.249641 -0.263839 -0.269501 0.290424 -0.285521 -0.271438 0.261097 0.371700 -0.198860 -0.345172 0.271679 0.259127 -0.285811 -0.233547 0.256324 -0.127392 -0.253405 -0.044536 0.334460 0.320719 0.331742 0.224138 0.273222 -0.324465 -0.262661 -0.133008 0.244041 -0.123353 -0.294515
P31350,0.065151 0.267805 0.327672 -0.376394 -0.156355 -0.263873 -0.072657 0.345373 0.070690 -0.018770 0.310175 0.097421 -0.091784 0.290885 0.321317 0.329611 0.118546 0.351505 0.302365 -0.354110 0.328320 -0.362089 0.118207 -0.343839 -0.122022 0.314797 0.280546 0.353342 0.002285 -0.006666 0.305108 -0.163294 0.313666 0.321431 0.395477 -0.204300 -0.359306 -0.331066 0.353451 -0.357181 -0.366567 0.332040 0.160001 0.039216 0.156692 0.327734 0.342076 -0.356708 -0.014699 0.314875 0.193706 -0.423503 0.259718 0.054126 0.012545 0.007984 0.316334 0.335453 -0.114083 -0.379205 0.165192 0.330271 0.109697 0.089274
P31415,-0.458344 -0.217486 0.244320 -0.253198 -0.411723 0.348884 -0.447790 0.246584 0.475901 -0.388738 0.247987 -0.266727 0.405482 0.279236 0.266997 0.249801 -0.383649 0.264480 0.033800 -0.228226 0.252767 -0.225394 -0.363644 -0.281416 -0.497697 0.258441 -0.198254 0.018533 0.476631 -0.470010 0.273770 0.377686 0.261160 0.305337 0.013855 0.425186 -0.254226 -0.275173 0.265615 -0.285760 -0.259525 0.274179 0.470778 -0.355472 -0.455288 0.284719 0.250088 -0.271122 -0.334152 0.268447 -0.181737 -0.230003 -0.232670 0.511977 0.481656 0.495925 0.228383 0.275374 -0.450887 -0.246036 -0.273536 0.243037 -0.236148 -0.431210
P31639,-0.453210 -0.236937 0.297730 -0.333512 -0.453108 0.279163 -0.490404 0.297777 0.446939 -0.420963 0.286159 -0.336318 0.357974 0.315138 0.309210 0.304630 -0.382836 0.317978 0.058293 -0.283703 0.297853 -0.301973 -0.418301 -0.341203 -0.491313 0.310893 -0.186963 0.044183 0.456773 -0.483863 0.315011 0.334624 0.294430 0.340030 0.026179 0.407332 -0.322384 -0.327228 0.334243 -0.330503 -0.330120 0.324195 0.470362 -0.399764 -0.449707 0.327031 0.299355 -0.328023 -0.369304 0.304721 -0.213818 -0.321570 -0.223330 0.465610 0.424992 0.459264 0.287674 0.325462 -0.496180 -0.322764 -0.301318 0.304054 -0.268514 -0.402925
P31644,-0.508562 -0.270203 0.265360 -0.277908 -0.484664 0.337290 -0.492585 0.265963 0.505196 -0.452161 0.263403 -0.339729 0.429339 0.290872 0.286277 0.269278 -0.430082 0.285651 0.036478 -0.243219 0.275568 -0.248177 -0.460810 -0.298466 -0.555145 0.283097 -0.193063 0.042987 0.537461 -0.532291 0.286955 0.417530 0.272401 0.321714 0.020333 0.465573 -0.272934 -0.304249 0.294875 -0.297471 -0.276006 0.291386 0.507485 -0.418104 -0.490822 0.300305 0.264661 -0.284096 -0.428432 0.276981 -0.217305 -0.240491 -0.256478 0.531632 0.479006 0.529397 0.242957 0.293556 -0.502507 -0.277299 -0.342559 0.260297 -0.303005 -0.467716
P31645,-0.252671 -0.019152 0.267260 -0.287474 -0.264102 0.104231 -0.283780 0.263148 0.339435 -0.226365 0.270966 -0.009836 0.190209 0.287384 0.293871 0.270789 -0.150229 0.278288 0.151298 -0.273363 0.270444 -0.267237 -0.121831 -0.297872 -0.356052 0.280118 0.051127 0.121972 0.267858 -0.253802 0.296385 0.189355 0.279518 0.318485 0.126757 0.181184 -0.282089 -0.280123 0.278744 -0.298956 -0.288422 0.297281 0.357514 -0.117570 -0.185144 0.296589 0.256922 -0.289019 -0.152575 0.285243 0.019894 -0.275940 -0.035114 0.359338 0.318054 0.287987 0.275206 0.295317 -0.268260 -0.282706 -0.048276 0.271536 -0.022258 -0.265489
P31749,0.272939 -3.445749 -4.763838 5.157254 1.714583 2.691181 2.296915 -5.455219 -3.166376 -0.463115 -5.207250 -2.997555 0.165301 -4.854036 -5.332175 -5.615762 -1.653784 -5.166084 -4.980292 5.232973 -5.110333 4.558055 -0.381648 5.354902 3.900599 -5.072030 -5.866899 -5.480724 -2.509821 -0.055337 -5.189277 -0.272359 -5.695830 -5.127314 -6.705131 -2.242292 5.183314 5.207858 -5.249506 5.134372 4.712559 -5.430131 -2.582161 -2.325664 -3.253926 -5.331625 -5.694744 4.878656 -1.381261 -5.491333 -4.817762 4.683219 -3.280463 -2.832384 -2.872873 -2.477704 -5.619536 -5.361830 0.858277 4.985861 -4.196640 -5.511913 -2.985471 -1.203711
P31785,0.007244 0.285629 0.203473 -0.226087 -0.120169 -0.218007 -0.080026 0.216869 0.139237 -0.084962 0.268020 0.191819 -0.056066 0.230369 0.282923 0.194432 0.142174 0.285286 0.318468 -0.217303 0.266527 -0.317345 0.047464 -0.216078 -0.144120 0.236497 0.296387 0.330710 0.136592 -0.122262 0.284717 0.145544 0.203441 0.259210 0.330892 -0.195956 -0.229313 -0.239887 0.229501 -0.232057 -0.210286 0.217507 0.200143 0.080778 0.259436 0.232747 0.178848 -0.194834 0.012404 0.207373 0.257162 -0.184508 0.109177 0.167326 0.028218 0.195315 0.232287 0.225439 -0.098763 -0.236053 0.120683 0.238251 0.124431 0.079769
P31939,0.357285 0.187659 -0.073846 0.230880 0.247439 0.512792 0.386952 -0.101633 -0.137615 0.387915 -0.198064 0.224937 -0.226405 -0.132039 -0.208856 -0.058467 0.126122 -0.231758 0.028046 0.161917 -0.172442 0.398714 0.678093 0.187014 0.321930 -0.133298 0.456703 -0.074666 -0.296883 0.488768 -0.221030 -0.491139 -0.076620 -0.216613 0.149522 0.217249 0.157205 0.211081 -0.253899 0.200502 0.245335 -0.157904 -0.302705 0.515768 -0.168698 -0.127356 -0.022095 0.186751 0.426717 0.014750 0.115952 0.243965 0.584101 -0.150454 -0.096234 -0.212870 -0.065013 -0.191641 0.440043 0.250071 0.502417 -0.146832 0.346717 0.397311
P31942,0.341514 0.273243 0.060117 0.038128 0.452480 0.153755 0.298923 0.076029 -0.231616 0.764564 0.021016 0.569857 -0.187289 0.063560 -0.021891 0.061451 0.440022 -0.105182 0.368917 0.024385 0.012562 0.195669 0.849709 -0.032777 0.160971 0.007557 0.310832 0.149769 -0.387601 0.594829 -0.004297 -0.160098 0.149410 -0.015194 0.329793 0.088506 0.061467 0.071952 -0.128844 -0.004004 0.007872 0.038721 -0.304766 0.828422 0.821774 -0.000766 0.110830 0.023118 0.612486 0.144308 0.751095 0.021342 0.515683 -0.030215 -0.224927 -0.050557 0.047389 -0.040841 0.325457 0.122276 0.705021 -0.072791 0.548386 0.551432
P31943,-0.941557 -2.365833 -1.235967 1.426371 -0.011648 2.078680 -0.750825 -1.297377 -0.233649 -1.048936 -1.385515 -1.381643 0.761033 -1.262279 -1.359216 -1.357528 -1.413434 -1.653386 -1.794162 1.370172 -1.493629 1.624093 -0.825722 1.322411 -0.349130 -1.386705 -1.881390 -2.575342 0.128990 -0.580071 -1.330591 1.391398 -1.305486 -1.296379 -2.370700 1.777099 1.336141 1.382314 -1.637821 1.270532 1.383606 -1.277179 -0.395674 -0.812005 -0.891326 -1.418917 -1.381410 1.360511 -1.244350 -1.170350 -1.754702 1.453375 -1.929859 0.281798 0.257876 0.302913 -1.368512 -1.565504 -0.361516 1.413541 -1.918538 -1.468884 -1.198876 -1.102052
P31946,-0.392248 -3.795879 -3.076038 3.347195 1.161682 0.246639 0.544985 -3.439004 -1.649689 -0.929312 -3.424204 -1.778787 0.740071 -3.339725 -3.420126 -3.441612 -0.456302 -3.615236 -3.131291 3.304615 -3.467883 2.984226 -2.247896 3.476899 1.420771 -3.144115 -2.981390 -2.878746 -0.641263 -0.159137 -3.544018 -0.266920 -3.283069 -3.574612 -4.219529 1.383757 3.282433 3.249549 -3.222931 3.567951 3.209499 -3.359240 -2.258146 -1.590260 -2.790535 -3.588290 -3.335472 3.241112 -2.183184 -3.573380 -3.300594 3.682483 -3.775715 -2.073025 -1.566489 -2.944904 -3.323671 -3.295298 1.196878 3.246055 -2.495947 -3.385135 -2.348082 -0.538565
P31948,1.359922 0.747510 -0.648905 0.639283 1.594599 -0.651454 1.254371 -0.772256 -1.444875 0.915036 -0.845687 0.806598 -1.999673 -0.802339 -0.849251 -0.691273 1.918669 -0.937839 0.700802 0.687377 -0.690775 0.748446 0.497410 0.730302 1.117671 -0.477402 1.369347 0.496837 -1.225131 1.442105 -0.841836 -1.544288 -0.700325 -0.999184 -0.122308 -0.489208 0.718599 0.731950 -0.713440 0.851505 0.631571 -0.728310 -1.465003 0.631710 0.834798 -0.858609 -0.535772 0.653172 0.576537 -0.670725 0.413941 0.791355 0.354572 -2.338847 -1.574534 -2.798724 -0.770641 -0.769160 1.663959 0.699033 0.834452 -0.669895 0.769958 1.747016
P31994,-0.129926 0.286129 0.228249 -0.208833 -0.122065 -0.076372 -0.040831 0.236075 0.291386 -0.171142 0.272331 0.237992 0.122198 0.284381 0.314529 0.244709 0.125809 0.302716 0.261916 -0.220985 0.260294 -0.262478 -0.105586 -0.205431 -0.163155 0.230802 0.234907 0.221265 0.230586 -0.116308 0.291018 0.313251 0.231788 0.272363 0.285131 -0.188176 -0.207194 -0.221628 0.236715 -0.216655 -0.183844 0.262001 0.292036 0.040104 0.222403 0.263612 0.212089 -0.196228 0.051017 0.233737 0.209404 -0.166466 0.118436 0.356988 0.340896 0.239929 0.294762 0.274235 -0.112431 -0.225495 0.157589 0.277375 0.210116 -0.002570
P31995,-0.305879 0.065737 0.164878 -0.156631 -0.229264 0.039050 -0.185266 0.177721 0.277281 -0.252283 0.227821 0.105440 0.183764 0.235402 0.252737 0.182945 -0.028894 0.238852 0.138179 -0.203739 0.207082 -0.201010 -0.212501 -0.183778 -0.327301 0.194695 0.099399 0.080099 0.290840 -0.218164 0.249333 0.337453 0.193385 0.252077 0.141813 -0.004565 -0.165809 -0.199498 0.172832 -0.200721 -0.174789 0.211440 0.342870 -0.059661 -0.028864 0.222953 0.144799 -0.167907 -0.078541 0.205360 0.040951 -0.122507 -0.059233 0.396863 0.347673 0.353803 0.205799 0.212245 -0.183102 -0.172806 0.003556 0.182385 0.093210 -0.184568
P32004,-0.461157 -0.240754 0.189149 -0.152467 -0.381115 0.537562 -0.411552 0.184139 0.559553 -0.381509 0.193259 -0.259954 0.518569 0.201912 0.217085 0.185034 -0.357911 0.214392 0.004916 -0.148876 0.185445 -0.115946 -0.312575 -0.177376 -0.460819 0.217781 -0.206694 -0.017638 0.474926 -0.361234 0.215168 0.540469 0.165434 0.235623 0.012009 0.406302 -0.156779 -0.194394 0.214804 -0.192850 -0.177012 0.222273 0.501889 -0.408726 -0.445508 0.215499 0.145784 -0.179682 -0.429308 0.202239 -0.252647 -0.170090 -0.362720 0.528860 0.533187 0.494565 0.199039 0.198191 -0.448248 -0.130106 -0.248485 0.169592 -0.353440 -0.372167
P32119,0.859960 0.314728 -0.284559 0.463319 0.695103 0.477763 0.733731 -0.306801 -0.420133 0.651104 -0.473630 0.397235 -0.755001 -0.361003 -0.506641 -0.213141 0.482243 -0.647390 0.274676 0.451395 -0.441631 0.775511 0.924551 0.352338 0.601009 -0.328907 0.771186 -0.162044 -0.657624 0.681680 -0.514492 -0.713014 -0.334093 -0.505971 0.171348 0.220485 0.437825 0.410849 -0.647022 0.484488 0.494060 -0.353304 -0.521369 0.815792 0.147473 -0.400929 -0.216752 0.418067 0.439570 -0.156862 0.234858 0.434025 0.461944 -0.561590 -0.374495 -0.734437 -0.330739 -0.441500 0.741498 0.610084 0.780833 -0.464346 0.727551 0.848121
P32238,-0.293625 -0.054163 0.319966 -0.364459 -0.370381 0.027875 -0.331149 0.324235 0.255489 -0.271234 0.316394 -0.151015 0.163241 0.331306 0.330449 0.330961 -0.180843 0.343501 0.176310 -0.334612 0.322148 -0.346858 -0.230021 -0.357115 -0.371949 0.330092 -0.011570 0.178463 0.286619 -0.344473 0.331036 0.123369 0.316509 0.352934 0.150302 0.137045 -0.349393 -0.353919 0.336642 -0.358754 -0.358518 0.347640 0.364063 -0.176850 -0.193753 0.344071 0.312830 -0.350553 -0.263031 0.320910 -0.013899 -0.367454 -0.044042 0.319310 0.277974 0.302760 0.320105 0.341627 -0.355493 -0.367260 -0.152001 0.325146 -0.111703 -0.280422
P32239,0.104658 0.389412 0.293856 -0.358595 -0.060324 -0.477596 0.058500 0.308268 -0.144380 0.105867 0.325735 0.279168 -0.222273 0.314177 0.326321 0.304514 0.298442 0.341256 0.350671 -0.352953 0.306220 -0.426948 0.216060 -0.335465 0.003115 0.293643 0.270855 0.341094 -0.113241 0.028897 0.322004 -0.228789 0.294219 0.312366 0.316278 -0.448439 -0.339794 -0.314159 0.299188 -0.344806 -0.372731 0.314360 0.071467 0.277343 0.349625 0.308333 0.268578 -0.344039 0.136652 0.282693 0.308894 -0.427535 0.303970 -0.057875 -0.098368 -0.057587 0.320242 0.307861 0.016421 -0.368926 0.207556 0.331055 0.275154 0.107498
P32297,-0.515838 -0.264708 0.266466 -0.277687 -0.487961 0.353770 -0.504320 0.264859 0.516701 -0.462272 0.263604 -0.345367 0.430552 0.292586 0.288969 0.268735 -0.444582 0.285506 0.029334 -0.240934 0.274463 -0.247318 -0.459993 -0.299650 -0.556196 0.286248 -0.203477 0.032216 0.537799 -0.531596 0.289326 0.425348 0.271503 0.321753 0.016329 0.483294 -0.275283 -0.302228 0.296157 -0.296713 -0.274346 0.291724 0.514512 -0.429753 -0.516821 0.301185 0.264367 -0.284540 -0.428032 0.278311 -0.229070 -0.240333 -0.263839 0.534571 0.487752 0.541313 0.242849 0.293903 -0.516739 -0.274359 -0.336738 0.260153 -0.303063 -0.464932
P32320,-0.129037 0.017089 0.311212 -0.351996 -0.284651 -0.017792 -0.195567 0.313468 0.200138 -0.201531 0.274646 -0.094280 0.135423 0.294541 0.294513 0.319574 -0.128939 0.320527 0.178114 -0.306511 0.306743 -0.305588 -0.032656 -0.323457 -0.253945 0.303461 0.106808 0.189364 0.176968 -0.196090 0.288572 0.026988 0.299746 0.310506 0.142330 0.093212 -0.346185 -0.305953 0.336030 -0.311632 -0.323058 0.314578 0.273749 -0.049276 -0.113210 0.307796 0.309976 -0.312367 -0.152557 0.304005 0.104449 -0.344666 0.080997 0.243877 0.205110 0.178128 0.312159 0.310937 -0.243356 -0.349869 -0.072695 0.318984 -0.046649 -0.094356
P32418,-0.575811 -0.429471 0.175631 -0.173184 -0.467564 0.447049 -0.532007 0.164161 0.575734 -0.557298 0.161585 -0.440670 0.597613 0.196582 0.197292 0.166216 -0.527113 0.175524 -0.148431 -0.135996 0.163288 -0.148290 -0.559167 -0.194170 -0.563698 0.184063 -0.366170 -0.139024 0.622390 -0.569654 0.188442 0.540288 0.176268 0.231151 -0.150775 0.595456 -0.175928 -0.190921 0.207595 -0.186238 -0.170786 0.202029 0.503138 -0.494616 -0.668013 0.194208 0.163153 -0.189593 -0.538350 0.174660 -0.422099 -0.128234 -0.438849 0.587433 0.558290 0.491616 0.154772 0.203676 -0.519342 -0.171116 -0.460038 0.164732 -0.422381 -0.586506
P32745,-0.108204 0.072026 0.369741 -0.455874 -0.280225 -0.133655 -0.254967 0.385720 0.160549 -0.173553 0.366386 -0.064922 0.017815 0.364695 0.382778 0.380185 -0.051780 0.397036 0.236276 -0.412047 0.378864 -0.442800 -0.116981 -0.428629 -0.259145 0.368729 0.046282 0.246595 0.105957 -0.222718 0.375474 -0.043791 0.365816 0.387379 0.223454 -0.054388 -0.434149 -0.393679 0.400662 -0.429230 -0.439148 0.397842 0.267180 -0.078335 -0.027417 0.388588 0.375813 -0.425230 -0.112599 0.370852 0.080911 -0.492058 0.044436 0.189077 0.147556 0.144132 0.389436 0.401134 -0.273922 -0.459144 -0.048509 0.400973 -0.041997 -0.114358
P32927,0.572858 0.869324 -0.050175 0.094753 0.442281 -0.637259 0.343273 -0.084862 -0.749594 0.275375 0.061341 0.622005 -0.682251 0.015743 0.103975 -0.133467 0.987743 0.091913 0.307317 0.019226 0.054708 -0.300584 0.583276 0.072319 0.549135 -0.065540 0.400202 0.346906 -0.417419 0.297945 0.053074 -0.345094 -0.112359 -0.041206 0.388177 -1.250953 0.075527 0.004845 -0.062877 0.056896 0.035855 -0.095873 -0.283586 0.423108 1.214974 -0.055261 -0.178155 0.108041 0.561255 -0.130043 0.550968 0.094704 0.343864 -0.524429 -0.843689 -0.270826 -0.070207 -0.121535 0.497200 0.054427 0.620841 -0.036579 0.498189 0.529220
