uniprot_id,seq_features
P49354,"-0.22257403032642853,-0.2854282642408214,0.2844409189787723,-0.2654327139957831,-0.29664947285754517,0.24558818596433984,-0.2389073973864244,0.2818427930280369,0.29034947886620527,-0.27142619997817813,0.25797893893046275,-0.29233859378219723,0.3350454588322524,0.2350834258402984,0.22965221613008108,0.28434634530690417,-0.28026618348652754,0.3270825720759343,-0.3500137542499705,-0.2671976658519713,0.2543541091484426,-0.2641811873662534,-0.25266491584716805,-0.2546453269040944,-0.2750009524410428,0.2217210550475302,-0.32198364270457996,-0.22411943688627578,0.3038710918933072,-0.2602673897381241,0.2553740059262412,0.24341664209953384,0.3006679382289195,0.25168673161732086,-0.29966079378974275,0.2910897574718278,-0.27342804038193813,-0.2607820471109797,0.34654226696732976,-0.23073617875842606,-0.3220612561760684,0.2723634780872157,0.27220631953531615,-0.32064115592467574,-0.32567134461619934,0.2749493192968014,0.30139059796256457,-0.31949689559265154,-0.3041600369200549,0.2642286565852929,-0.25446890266760197,-0.38224978810912313,-0.28220365462645325,0.2807520852254803,0.28734698999081204,0.2699288487171455,0.24136697125227588,0.3026469972753381,-0.2409466235166452,-0.2418941199942112,-0.24996680753695213,0.3112186121338575,-0.2579175611748439,-0.26000196648628837"
P49356,"-0.322395146364909,-0.3585058384799379,0.3181168214082773,-0.37057331995202536,-0.34858384114534335,0.329701636634673,-0.3291035566928242,0.33020958181444326,0.3253742322981759,-0.3317881928654727,0.30916379710936726,-0.3529210812865824,0.33672593717825194,0.30539402085404227,0.31198851560620733,0.34650868199761653,-0.36659756516540876,0.34223347679803684,-0.4069678785018264,-0.30496692980093737,0.33021942085565426,-0.33185046010735425,-0.35971713566856267,-0.36363669660291525,-0.33606484241877377,0.31703554209010326,-0.381959076969783,-0.3456081342591056,0.3370325140155882,-0.3506905396405317,0.3259972535081921,0.30687403827096793,0.33582492016894117,0.33680114328625527,-0.3244877710083188,0.3462790679654954,-0.3488264221347352,-0.3437877857979742,0.37188405276636144,-0.3420022544519155,-0.3484673368292069,0.3449364049764841,0.32825515946993733,-0.37489908299052577,-0.3809762680396229,0.3439408414916291,0.3556183936985611,-0.3504845531674788,-0.35152379898206704,0.32323205015593903,-0.3468511618424862,-0.41010672494858097,-0.35820671124530146,0.33656193879898816,0.331334605379735,0.3324237801967635,0.30479809738962377,0.35792723713255653,-0.34318159680131405,-0.3618164668617255,-0.36245021937809563,0.36857836260496724,-0.34321296038265037,-0.33959418513502954"
P49368,"0.47255617635359454,0.12654324982067625,-0.4478996581840038,0.1989074609604393,0.6067622276415336,-0.6052602469185817,0.39223250031019496,-0.5120636766010203,-0.4867370693677211,0.4627369114148666,-0.5439820373803914,0.3432998577531152,-0.5259289584026906,-0.47520029395249896,-0.5602010942262361,-0.4020655746717272,0.6446178542138182,-0.8233671441189311,1.2646659877489035,0.7330296282570437,-0.427272658248587,0.5637187555707835,0.14149284894014677,0.19768417236019772,0.4026850752507239,-0.26507218747593875,0.36161726162621405,0.8017212735975275,-0.6730586606922362,0.6088722061070188,-0.6701881833788799,-0.4829956185349297,-0.4560911150344708,-0.6707367751415828,-0.318790092878981,-0.41417888405356,0.5150935341261091,0.5614589055324791,-0.4595832082206953,0.5975453348146567,0.503460814302188,-0.5474850252868942,-0.6365650712607239,0.5346326474390325,0.7603626178627961,-0.5096887147331911,-0.2314267861451844,0.544019374982921,0.5022143973104543,-0.5657934648816322,0.3756140495025645,1.0060120362842686,0.28699352154666513,-0.6815659734227657,-0.5997798772947541,-0.7752633362253746,-0.18123472886397263,-0.5005610719040714,0.4312718352267925,0.44258330498207366,0.26210592869823146,-0.3632907686363813,0.18921918867770812,0.8923419590389925"
P49411,"1.251123100360932,0.8080363205874093,-1.1455626136122328,0.8106042961005337,1.4980318351766626,-1.2480342903034762,1.1159675310723915,-1.2919063286675594,-1.1451683213262174,1.371309473785356,-1.1911344943555222,1.0539436770244706,-1.324475832803131,-1.366307021496997,-1.2487032756455647,-1.0688968066367017,1.143108042460021,-1.595637492982917,1.5244466494946962,1.554174138410575,-1.3555163458325612,1.488636786339023,0.8673643040293268,0.9757425889947136,1.183088539652663,-1.2821639394368183,1.045445719328576,1.2264677645704443,-1.3228240456869622,1.2487332850840192,-1.3589630153607606,-1.276715659362467,-1.076394404416535,-1.2042896974782364,0.6365283576378765,-0.9519595483872185,1.1100677360598175,1.2120480500010373,-1.4237969616175115,1.4117013543567491,1.4662880277195478,-1.2073735937210006,-1.306750576190011,1.2368902912384314,1.198813849242208,-1.2113768806424128,-0.9618492526617876,1.1396656018054494,1.3083043699602082,-1.1696229429512028,1.0724636355358361,1.3844203456692785,1.4114978507385045,-1.3389600981019585,-1.2856487012385294,-1.3980895079516,-1.027859334664089,-1.3068688899591652,1.088968449634458,1.0299263612606713,0.7869886724455045,-1.0214442802750645,1.0277709425825658,1.4751723342147087"
P49419,"0.046495071311269544,0.0027282727496269876,0.14099482846298747,0.09996987348076317,-0.007933284596513202,0.23335568681420085,-0.026574221261276988,0.07073714284911913,0.15717108820880774,0.017783853515459556,-0.08310974333573434,-0.06746057169942155,0.06656733870715803,0.018443073678661225,-0.01199174228322973,0.11437981093562269,-0.047410107091350434,-0.13272870699292452,0.15329692311468576,0.12742516432439638,-0.07600928096506764,0.45039783652300625,0.06290838968622575,-0.019685438940527055,-0.043558425965762156,0.10072460451844255,0.18977409603172948,-0.0018277455073725311,0.053113889369025606,0.07107514167734201,-0.09368158684593988,-0.010609483198170283,0.0410611899379069,-0.032403117365868594,0.2614989162719069,0.15530012080833075,-0.016325421166078147,0.06067153741478461,-0.03508396393868768,0.04934246232364014,0.022218784816642145,0.05310028993653753,0.024242835413053835,0.04076316499202105,-0.18811026635225328,-0.0034007335008086753,0.15991731951356808,-0.08871734876340459,-0.04599467070519144,0.2256888776613265,-0.10412539258082353,0.08746087384149483,0.17261622413864292,0.06728922846331986,0.061786274360121615,-0.08107796028302616,0.10859181113252522,0.02793869807166311,-0.02238225248127529,0.13025433294981778,0.13764274131096094,-0.054391530813596024,-0.057189501826345815,0.0919049054875885"
P49448,"-0.31264101792057447,-0.36009742950254575,0.3055429494638463,-0.3274643049988084,-0.3322437415864052,0.3238238488165439,-0.3340037090389877,0.3155016633577679,0.31383645731797977,-0.3035632815570436,0.2928661348094516,-0.35795137810968053,0.3188670959175617,0.29559551658917554,0.297295457384708,0.31066347658977667,-0.35970237026718205,0.3156785045366886,-0.39064377488155333,-0.28622440251119646,0.29807600899734565,-0.25763086559922493,-0.32033406846481566,-0.34541096901609764,-0.3383228043806014,0.2979722636597066,-0.3419232039610043,-0.3624242866927409,0.3137199509997765,-0.31646534521243136,0.30471299118533046,0.30353913132202537,0.32481974001976177,0.31897217734279393,-0.30008535609428494,0.34299184857674964,-0.3333455370299275,-0.31144606947956294,0.33181581545664074,-0.3312017167490219,-0.3348923139236357,0.3233531584694938,0.30633933133842306,-0.321571304188968,-0.34755931682051294,0.3191100627709919,0.347528852769899,-0.3360049805899257,-0.3203880478431535,0.3389812698043244,-0.33050129572031955,-0.36908077395971983,-0.27420668192194747,0.32345708952098384,0.31950626826262546,0.3313668004132829,0.2812984613226028,0.3342657392496845,-0.33881682890271986,-0.3224247957263122,-0.32023405604341515,0.33164590080526757,-0.34171796544332844,-0.31105784996489483"
P49585,"-0.3353805377127796,-0.38474426553837565,0.3052420347905381,-0.38663184752028207,-0.327025444694924,0.30699992635319506,-0.32865292741419727,0.3107426498925987,0.31337304052898163,-0.3321076384024185,0.3001614413807134,-0.34816498533457035,0.30282652628665785,0.31737062674784533,0.3184647693780944,0.31207165914293356,-0.35153851459586916,0.35367750267494563,-0.38483096424722,-0.3085928416712249,0.33085306758110355,-0.3473542386042998,-0.35087532745882627,-0.3712292342736536,-0.33874793862359387,0.3203638519711935,-0.4066951747365328,-0.35251700716433054,0.32163816195024614,-0.3589178039617699,0.3349549256685139,0.29783588807984424,0.2985423096443595,0.34862275206738785,-0.38148022730541636,0.3132538288256595,-0.34446363420953613,-0.33794491126553294,0.3390623914344114,-0.3555449732202785,-0.38427330686811606,0.3287300021059128,0.33733618068046317,-0.36563117586131827,-0.36014455418314617,0.35413288064191695,0.329915869781819,-0.3609800568834594,-0.327977379722421,0.30121280107608284,-0.36527993571358,-0.41733780520623304,-0.3532613804913246,0.3284699801894138,0.30397123576243373,0.3252530720811873,0.29330121388014774,0.35414385989116604,-0.35063048983076717,-0.38274156611835264,-0.38709279350325637,0.33000140431804864,-0.3501971289210669,-0.33680839389780953"
P49619,"-0.3555849467386981,-0.39272992218249103,0.34398125945095226,-0.3918017385620912,-0.3442713054171458,0.33316061578664546,-0.36273679951539456,0.34119647988586754,0.3441292905312046,-0.3542979342225927,0.33225375189519446,-0.3675390652984085,0.35289504975342345,0.34655307529405793,0.3513475562577566,0.33968332009946717,-0.37323192224518836,0.37124085825950676,-0.3998303398107832,-0.32995428953354333,0.34517890416036123,-0.3546554921561733,-0.3720994788541151,-0.3928569718099906,-0.3665956200640621,0.33262666441128835,-0.41958769998208983,-0.37815760965965706,0.34736791929890126,-0.36150076406033577,0.35741930796316085,0.3413389616050834,0.33819421128923144,0.37131942271514123,-0.38176163448120043,0.3455915539491912,-0.3677895859974205,-0.3524903696437264,0.37324318970721515,-0.3717086312130527,-0.3844846755647432,0.352284818086735,0.36123773844925344,-0.3820159234565084,-0.39672879919063353,0.37029167409256325,0.3570416061603954,-0.387559289078294,-0.3563716645940818,0.3491471471006124,-0.3736390427705976,-0.4222810601400798,-0.36599878368649963,0.3633365809142867,0.3426008227978538,0.3676626594191429,0.3309813582614423,0.3663473118840148,-0.37571993187213953,-0.3930807916611923,-0.3893231928109056,0.36596906780872396,-0.3796609926713126,-0.3643142087854794"
P49638,"-0.32919119654203033,-0.35988276490481874,0.29751315208535595,-0.3627348825780737,-0.3299519131940542,0.3015959510215923,-0.30898684797077486,0.3144566030699658,0.32246770136294683,-0.32520110871072283,0.3077927039143592,-0.3371768017731937,0.30486049772939355,0.31028355004800146,0.3266389605264062,0.3166456921897353,-0.34417866152197235,0.35158333753442866,-0.32632055056890663,-0.303034784469108,0.3220070353625333,-0.32427233238719105,-0.33648588056171,-0.34701618574042203,-0.3349109417244433,0.31108730899957826,-0.3521672143504594,-0.32584680433610325,0.3350818687449195,-0.34874695576810566,0.33730332800460483,0.3076471662039039,0.309668789172683,0.3576063554566657,-0.3207424851669377,0.3143035891154808,-0.3388366782169449,-0.33875306622014145,0.3376577126750777,-0.33613129629419786,-0.3555909508366916,0.3244124981766652,0.34093787845793677,-0.3420128467355699,-0.33741374780809164,0.3465504692380947,0.31320999849619996,-0.35689186026278635,-0.3347882065888352,0.3006840233643513,-0.3625865819652016,-0.4018658639448744,-0.31729619358273164,0.3263978718331153,0.30779019437164296,0.32951594698910186,0.2844078829085245,0.33483995992182836,-0.32952092918051556,-0.35678878620059207,-0.38351556296809713,0.32866524897243404,-0.33488057485240924,-0.32762693104681323"
P49674,"-0.08252882001629137,-0.14416475188112488,0.1843086574883166,-0.09070673726079524,-0.2010025227092885,0.17001048823066162,-0.11712588612858006,0.16324613069441987,0.11976217204646425,-0.17256873115989285,0.19634941699750227,-0.18317180585553494,0.28779981649786535,0.15786368506800685,0.08087506424780479,0.1255355367785011,-0.1393023979048638,0.20614846800013517,-0.3507372619120652,-0.22177785642150194,0.17656845147350497,-0.32010200462396715,-0.057920965912342824,-0.07130317274678531,-0.031877076833000874,0.07294940730103759,-0.30885568117619977,-0.10836538108494283,0.18303637164447187,-0.12105360579979117,0.09076351097829981,0.15357236093613189,0.19451939492896161,0.13099820653735314,-0.4496442810403179,0.08354150466372284,-0.147596970534036,-0.11316067553678784,0.2220547424330967,-0.14405092593198005,-0.22629017495447062,0.10685687546121317,0.15553292278324662,-0.05313898975258394,-0.21066422732280454,0.11445788158071085,0.1058311648357327,-0.16953929796764539,-0.10974819475796663,0.05591915353801334,-0.15325414087947942,-0.2637014520575734,-0.1348969348308638,0.17563443904534784,0.16364683543881284,0.17690632120713792,0.08591567851097556,0.17491189931596277,-0.09727022968530973,-0.1475442146008227,-0.13905011260157651,0.17598706302187306,-0.15223116086395844,-0.22621555244695232"
P49721,"0.035273929582585,-0.2593609898896585,0.07167289819880451,-0.2879121565200229,-0.027646309950370304,0.027438477643049877,-0.16540293710896384,0.10443649572157274,-0.15231464298349437,-0.08936619928264557,-0.15758434357256748,-0.3059139083872322,-0.12010355098257626,-0.038730255710198225,-0.15097471188285483,0.18243330734438626,-0.10454599604587796,-0.23972203454561622,0.14263701248492702,0.14912835537355643,-0.06991302932710318,0.17973780754609514,-0.17047592857826202,-0.2608970234217099,-0.05645371411620381,0.11450084843534211,-0.11803333179227792,-0.21375436441832768,-0.10724777850269646,-0.030060164339686564,-0.17062450999903614,-0.043108649708170674,-0.026902860821737987,-0.1677988694808672,-0.46530242113047793,0.18526451223165047,-0.13807542052819669,-0.03656406880742387,-0.045581380368882096,-0.03820769506857969,-0.07395547655225872,-0.037284581685016346,-0.1061880594801487,-0.16480393152376377,-0.06805914616280374,-0.07880195914064919,0.36256123479139446,-0.031648682126338194,-0.011235120487454354,0.1484156802137349,-0.044317278584523806,-0.022005871278699917,-0.014907983877377353,-0.146906129933049,-0.042662320413431355,-0.1550924635542132,0.041297275285742466,-0.0021792657939452326,-0.14257347611667176,-0.16453402807440584,-0.0665214568814628,0.1342632406800987,-0.06670093549615469,0.10649085465755698"
P49747,"-0.35217288915392203,-0.3557846306820711,0.3283375756739693,-0.346553660799884,-0.338271119456831,0.3461189206390365,-0.33160608866603786,0.33116951549020646,0.3533999772031785,-0.320035721983871,0.3323510788300663,-0.31211201063697347,0.3529036211689413,0.34342483364390747,0.34318552593324236,0.34575282912557725,-0.3437518171128819,0.33929289139300156,-0.3375149131100918,-0.3306166759029396,0.3344126262623925,-0.27459753073036136,-0.32321790005501894,-0.379240741422383,-0.35125050781900813,0.3452919155128849,-0.3542524593659595,-0.338241468414343,0.33908680812414244,-0.33783692682526545,0.34148265430995106,0.35074090919959366,0.3395446623766398,0.3679159073503432,-0.30990905179042433,0.3219844025999967,-0.33037531445690954,-0.3354445192373009,0.3437651159681982,-0.3795959328744679,-0.3650127669039806,0.36369782225794267,0.361476567640766,-0.34158870242618194,-0.3495684748246761,0.37682518380991425,0.3311231711314415,-0.37078589369582404,-0.344485592763406,0.34287015420146383,-0.33960198688040005,-0.3787345123839014,-0.3637610024877654,0.36869375237251517,0.35318689050618624,0.3641905888644563,0.3298978823286121,0.3710896153807452,-0.3477811196521595,-0.33838511423743806,-0.33758587268384527,0.3230389590177837,-0.3616883639155681,-0.3480943490814669"
P49759,"-0.1786024737454536,-0.22038244163724097,0.3090154127441782,-0.24838517969003746,-0.340434248558091,0.3164843916122692,-0.2381460934656893,0.3274175668363059,0.23268312774963518,-0.29464306705005844,0.31931291931728784,-0.29083050682194717,0.37273419917223766,0.2297967618820608,0.19041228298325505,0.3162676655699825,-0.31742604497074867,0.27046995352606407,-0.6966200177542405,-0.41065941402774275,0.2971460604081936,-0.3523662740558836,-0.29312393381118057,-0.2007310906171816,-0.1285343292329689,0.22195693271486305,-0.3654446167661511,-0.25009329517839984,0.2821061935000772,-0.29929560682855644,0.2424609863842266,0.264582736254133,0.300480914654297,0.1761953056311939,-0.4444250248254598,0.2928569585888698,-0.282271109761571,-0.303917849541003,0.32018538948609343,-0.30427240305325287,-0.21339939238657527,0.22093544958501396,0.19548875021707085,-0.2054768345884295,-0.36842785632543795,0.24025913613343067,0.37413920096703,-0.28401934571295184,-0.2849891169793834,0.25383079815695003,-0.3196281912932534,-0.3711081093680918,-0.27043656593071663,0.2275179976532959,0.34120641899190196,0.3052388330993041,0.25387120956494225,0.25194238322234935,-0.22010694500379063,-0.295534426918859,-0.2542453324979052,0.30862129659685905,-0.24545522892972818,-0.40340937990858444"
